node1_name,node2_name,endpoint1,endpoint2,bold,highlighted,properties,probability
file,b_173733,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
file,b_180732,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
file,b_162181,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
file,b_166303,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
file,b_162176,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
file,b_162107,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0179640718562874
file,b_162180,TAIL,ARROW,FALSE,FALSE,pd;nl,0.0239520958083832
file,b_150207,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
file,b_160705,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
file,b_143507,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
file,b_143570,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,silence2,TAIL,ARROW,FALSE,FALSE,pd;nl,0.111776447105788
file,b_140221,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,silence,TAIL,ARROW,FALSE,FALSE,pd;nl,0.473053892215569
commit2,nv-file2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,nv-mis_link,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,file2,TAIL,ARROW,FALSE,FALSE,pd;nl,1
commit2,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
commit2,churn,TAIL,ARROW,FALSE,FALSE,pd;nl,0.956087824351297
commit2,commit,TAIL,ARROW,FALSE,FALSE,dd;nl,1
commit2,b_191549,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0459081836327345
commit2,b_201967,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0399201596806387
commit2,b_180739,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0459081836327345
commit2,b_191547,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
commit2,b_180735,TAIL,ARROW,FALSE,FALSE,pd;nl,0.0239520958083832
commit2,b_180737,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0459081836327345
commit2,b_180732,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0419161676646707
commit2,b_180734,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0459081836327345
commit2,b_166304,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,b_173733,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
commit2,b_166302,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
commit2,b_166303,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
commit2,b_162181,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
commit2,b_162182,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,b_150287,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,b_162179,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
commit2,b_143508,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
commit2,b_150208,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,b_120027,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0179640718562874
commit2,b_143470,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
commit2,b_104180,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
commit2,b_114577,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0179640718562874
commit,silence,TAIL,ARROW,FALSE,FALSE,pd;nl,0.834331337325349
commit,silence2,TAIL,ARROW,FALSE,FALSE,pd;pl,0.477045908183633
code_dev,thread,TAIL,ARROW,FALSE,FALSE,pd;nl,0.592814371257485
code_dev,silence2,TAIL,ARROW,FALSE,FALSE,pd;pl,0.502994011976048
code_dev,start,TAIL,ARROW,FALSE,FALSE,pd;nl,0.816367265469062
code_dev,nv-start,TAIL,ARROW,FALSE,FALSE,pd;pl,0.00199600798403194
code_dev,silence,TAIL,ARROW,FALSE,FALSE,pd;nl,0.153692614770459
code_dev,nv-silence2,TAIL,ARROW,FALSE,FALSE,pd;pl,0.00199600798403194
code_dev,nv-mail_dev2,TAIL,TAIL,FALSE,FALSE,"",0.00399201596806387
code_dev,nv-mis_link,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00998003992015968
code_dev,nv-churn,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
code_dev,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
code_dev,mis_link2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.724550898203593
code_dev,mis_link,TAIL,ARROW,FALSE,FALSE,pd;pl,1
code_dev,mail_dev,TAIL,ARROW,FALSE,FALSE,pd;pl,0.670658682634731
code_dev,file2,TAIL,ARROW,FALSE,FALSE,pd;pl,0.994011976047904
code_dev,file,TAIL,ARROW,FALSE,FALSE,pd;pl,0.878243512974052
code_dev,commit2,TAIL,ARROW,FALSE,FALSE,pd;pl,0.998003992015968
code_dev,code_dev2,TAIL,ARROW,FALSE,FALSE,pd;pl,0.998003992015968
code_dev,commit,TAIL,ARROW,FALSE,FALSE,pd;pl,0.912175648702595
code_dev,mail_dev2,TAIL,ARROW,FALSE,FALSE,pd;nl,0.277445109780439
code_dev2,b_114577,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0119760479041916
code_dev2,b_122333,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
code_dev2,b_134353,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_130166,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
code_dev2,b_122110,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
code_dev2,b_120027,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
code_dev2,b_143505,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
code_dev2,b_143509,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_140076,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_136450,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_162107,TAIL,ARROW,FALSE,FALSE,pd;nl,0.0459081836327345
code_dev2,b_162108,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_162106,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_160798,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_162179,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_162182,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_162178,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_162176,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_173733,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
code_dev2,b_180732,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0259481037924152
code_dev2,b_166304,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,b_166302,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
code_dev2,b_180737,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0399201596806387
code_dev2,b_180739,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0259481037924152
code_dev2,b_180735,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0259481037924152
code_dev2,b_180734,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0279441117764471
code_dev2,b_201967,TAIL,ARROW,FALSE,FALSE,dd;nl,0.031936127744511
code_dev2,churn,TAIL,ARROW,FALSE,FALSE,pd;nl,0.722554890219561
code_dev2,b_191549,TAIL,ARROW,FALSE,FALSE,dd;nl,0.029940119760479
code_dev2,b_191547,TAIL,ARROW,FALSE,FALSE,dd;nl,0.031936127744511
code_dev2,commit2,TAIL,ARROW,FALSE,FALSE,pd;nl,0.946107784431138
code_dev2,file,TAIL,ARROW,FALSE,FALSE,pd;nl,0.644710578842315
code_dev2,commit,TAIL,ARROW,FALSE,FALSE,pd;nl,0.834331337325349
code_dev2,churn2,TAIL,ARROW,FALSE,FALSE,pd;nl,1
code_dev2,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00998003992015968
code_dev2,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
code_dev2,nv-code_dev,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00798403193612774
