node1_name,node2_name,endpoint1,endpoint2,bold,highlighted,properties,probability
b_150206,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.225548902195609
b_150204,nv-code_dev,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0119760479041916
b_150205,nv-churn,TAIL,TAIL,FALSE,FALSE,"",0.0139720558882236
b_150204,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.241516966067864
b_150204,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.193612774451098
b_148275,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0658682634730539
b_148275,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.183632734530938
b_143572,nv-mis_link2,TAIL,TAIL,FALSE,FALSE,"",0.00798403193612774
b_148275,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.06187624750499
b_143571,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0179640718562874
b_143572,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.031936127744511
b_143571,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.209580838323353
b_143571,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0359281437125749
b_143570,nv-mail_dev2,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
b_143570,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0119760479041916
b_143570,nv-code_dev,TAIL,TAIL,FALSE,FALSE,"",0.00598802395209581
b_143570,nv-commit2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_143570,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0239520958083832
b_143570,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.029940119760479
b_143570,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.169660678642715
b_143570,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.031936127744511
b_143570,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0538922155688623
b_143570,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_143569,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.215568862275449
b_143569,nv-mail_dev,TAIL,TAIL,FALSE,FALSE,"",0.00998003992015968
b_143568,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0998003992015968
b_143568,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0518962075848303
b_143513,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0459081836327345
b_143513,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0339321357285429
b_143511,nv-file2,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
b_143513,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0538922155688623
b_143511,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0479041916167665
b_143511,nv-code_dev2,TAIL,TAIL,FALSE,FALSE,"",0.0459081836327345
b_143510,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.19560878243513
b_143510,nv-code_dev,TAIL,TAIL,FALSE,FALSE,"",0.0119760479041916
b_143509,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_143509,nv-file2,TAIL,TAIL,FALSE,FALSE,"",0.00598802395209581
b_143509,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.19560878243513
b_143509,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0399201596806387
b_143508,nv-commit2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_143509,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0738522954091816
b_143508,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0419161676646707
b_150286,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.163672654690619
b_150287,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.031936127744511
b_150288,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.417165668662675
b_150288,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.183632734530938
b_150288,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_150289,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_150291,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0578842315369262
b_150290,nv-mail_dev,TAIL,TAIL,FALSE,FALSE,"",0.00399201596806387
b_150289,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.031936127744511
b_134353,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0339321357285429
b_134353,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.267465069860279
b_134353,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.187624750499002
b_134353,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0439121756487026
b_136450,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0758483033932136
b_136450,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0439121756487026
b_136450,nv-mail_dev,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_140076,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.187624750499002
b_140076,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0499001996007984
b_140076,nv-silence,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_140160,nv-churn2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_140195,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.223552894211577
b_140160,nv-mail_dev,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_140195,nv-commit2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0119760479041916
b_130166,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.481037924151697
b_104180,nv-code_dev2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_100742,nv-file2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00598802395209581
b_100742,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.231536926147705
b_100742,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.277445109780439
b_100740,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_100740,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0718562874251497
b_100433,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.18562874251497
b_100433,nv-code_dev2,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
b_100740,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.25748502994012
b_100742,nv-mail_dev2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_102939,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.285429141716567
b_102939,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0698602794411178
b_102939,nv-start,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
b_103864,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.105788423153693
b_103864,nv-churn2,TAIL,TAIL,FALSE,FALSE,"",0.00598802395209581
b_120027,nv-mail_dev2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_130166,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0379241516966068
b_122110,nv-file,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_120884,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0658682634730539
b_122110,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.263473053892216
b_122333,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0718562874251497
b_114109,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.063872255489022
b_114109,nv-silence,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_114576,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0439121756487026
b_114576,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0658682634730539
b_114576,nv-code_dev2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_114577,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_114619,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0858283433133733
b_120027,nv-churn,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
b_113207,nv-thread,TAIL,TAIL,FALSE,FALSE,"",0.0159680638722555
b_113207,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0499001996007984
b_180734,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0259481037924152
b_180734,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0339321357285429
b_180732,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00598802395209581
b_160705,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00998003992015968
b_160705,nv-churn,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0359281437125749
b_160705,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.127744510978044
b_160702,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0499001996007984
b_160701,nv-commit2,TAIL,TAIL,FALSE,FALSE,"",0.0259481037924152
b_160701,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.157684630738523
b_160701,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0479041916167665
b_151793,nv-thread2,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
b_151791,nv-silence,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_151791,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0419161676646707
b_151789,nv-silence,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_151789,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.165668662674651
b_151788,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.189620758483034
b_151787,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0259481037924152
b_150291,nv-thread,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_150291,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_150291,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.151696606786427
b_151787,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.181636726546906
b_151787,nv-file,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_151789,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.229540918163673
b_151789,nv-commit2,TAIL,TAIL,FALSE,FALSE,"",0.00798403193612774
b_151790,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0119760479041916
b_151791,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.063872255489022
b_151793,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.029940119760479
b_151794,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.177644710578842
b_160701,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.179640718562874
b_160701,nv-code_dev,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_160701,nv-mis_link,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_160702,nv-mail_dev2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_160705,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;nl,0.281437125748503
b_160705,nv-code_dev2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
b_160797,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.031936127744511
b_160797,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_160797,nv-mis_link2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_160798,nv-code_dev,TAIL,TAIL,FALSE,FALSE,"",0.00199600798403194
b_160798,nv-file2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_160799,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0339321357285429
b_160799,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.161676646706587
b_160799,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0399201596806387
b_162180,nv-commit2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0199600798403194
b_162107,nv-file2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0718562874251497
b_162106,nv-mis_link2,TAIL,TAIL,FALSE,FALSE,"",0.00998003992015968
b_162106,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.347305389221557
b_162105,nv-thread2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_162105,nv-b_100742,TAIL,ARROW,FALSE,FALSE,dd;pl,0.145708582834331
b_162105,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_160799,nv-commit,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00598802395209581
b_162105,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0259481037924152
b_162105,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.365269461077844
b_162106,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0239520958083832
b_162106,nv-commit2,TAIL,TAIL,FALSE,FALSE,"",0.0998003992015968
b_162107,nv-thread,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00798403193612774
b_162108,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.173652694610778
b_162108,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0219560878243513
b_162108,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0159680638722555
b_162108,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.129740518962076
b_162108,nv-silence,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_162109,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.029940119760479
b_162109,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0279441117764471
b_162109,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0179640718562874
b_162176,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.029940119760479
b_162176,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0159680638722555
b_162176,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0359281437125749
b_162176,nv-churn,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0219560878243513
b_162179,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0399201596806387
b_162179,nv-churn,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00199600798403194
b_162179,nv-file2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_162179,nv-mail_dev,TAIL,TAIL,FALSE,FALSE,"",0.0179640718562874
b_162180,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0518962075848303
b_162180,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0698602794411178
b_166303,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.173652694610778
b_166302,nv-mail_dev,TAIL,TAIL,FALSE,FALSE,"",0.00798403193612774
b_162182,nv-mail_dev2,TAIL,TAIL,FALSE,FALSE,"",0.00598802395209581
b_162182,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0399201596806387
b_162181,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0439121756487026
b_162180,nv-mail_dev2,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
b_162181,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0499001996007984
b_162181,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0219560878243513
b_162182,nv-file2,TAIL,TAIL,FALSE,FALSE,"",0.0479041916167665
b_166302,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0479041916167665
b_166303,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0518962075848303
b_166303,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.129740518962076
b_166303,nv-commit,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
b_166303,nv-commit2,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0578842315369262
b_166303,nv-mis_link,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_166304,nv-b_100740,TAIL,ARROW,FALSE,FALSE,dd;pl,0.19560878243513
b_167053,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;nl,0.169660678642715
b_167053,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;nl,0.0239520958083832
b_167053,nv-file,TAIL,ARROW,FALSE,FALSE,dd;pl,0.00399201596806387
b_173731,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0259481037924152
b_173731,nv-thread,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00399201596806387
b_173733,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.031936127744511
b_173733,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.542914171656687
b_173733,nv-file,TAIL,TAIL,FALSE,FALSE,"",0.0558882235528942
b_173733,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.127744510978044
b_180732,nv-silence,TAIL,ARROW,FALSE,FALSE,dd;nl,0.00199600798403194
b_180732,nv-b_102939,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0159680638722555
b_180732,nv-b_100433,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0339321357285429
b_160799,nv-b_103864,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0179640718562874
b_180734,nv-b_104180,TAIL,ARROW,FALSE,FALSE,dd;pl,0.0199600798403194
